[11dez2020 12:19:00.009] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, melebandeira, --version, 1.15.2-forge-31.2.47, --gameDir, C:\Users\Usuario\AppData\Roaming\.minecraft, --assetsDir, C:\Users\Usuario\AppData\Roaming\.minecraft\assets, --assetIndex, 1.15, --uuid, eebf49ce23c643e18b087ae26031aee3, --accessToken, ????????, --userType, mojang, --versionType, release, --launchTarget, fmlclient, --fml.forgeVersion, 31.2.47, --fml.mcVersion, 1.15.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20200515.085601]
[11dez2020 12:19:00.026] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 5.1.2+70+master.2845bb9 starting: java version 1.8.0_51 by Oracle Corporation
[11dez2020 12:19:00.405] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[11dez2020 12:19:00.447] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/Usuario/AppData/Roaming/.minecraft/libraries/org/spongepowered/mixin/0.8.2/mixin-0.8.2.jar Service=ModLauncher Env=CLIENT
[11dez2020 12:19:39.592] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.function.Consumer.lambda$andThen$14(Consumer.java:65)
[11dez2020 12:19:39.592] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.function.Consumer$$Lambda$2217/1401034827.accept(Unknown Source)
[11dez2020 12:19:39.592] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.function.Consumer.lambda$andThen$14(Consumer.java:65)
[11dez2020 12:19:39.592] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.function.Consumer$$Lambda$2217/1401034827.accept(Unknown Source)
[11dez2020 12:19:39.592] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.fml.ModContainer.transitionState(ModContainer.java:112)
[11dez2020 12:19:39.592] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.fml.ModList.lambda$null$10(ModList.java:135)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.fml.ModList$$Lambda$2305/1097404524.accept(Unknown Source)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.ArrayList$ArrayListSpliterator.forEachRemaining(ArrayList.java:1374)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:512)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.stream.ForEachOps$ForEachTask.compute(ForEachOps.java:291)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.concurrent.CountedCompleter.exec(CountedCompleter.java:731)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.concurrent.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1056)
[11dez2020 12:19:39.593] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1689)
[11dez2020 12:19:39.594] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:157)
[11dez2020 12:19:39.594] [modloading-worker-1/INFO] [STDERR/]: [java.lang.Throwable:printStackTrace:634]: Caused by: java.lang.NoSuchFieldException: maximumValue
[11dez2020 12:19:39.594] [modloading-worker-1/INFO] [STDERR/]: [java.lang.Throwable:printStackTrace:634]: 	at java.lang.Class.getDeclaredField(Class.java:2070)
[11dez2020 12:19:39.594] [modloading-worker-1/INFO] [STDERR/]: [java.lang.Throwable:printStackTrace:634]: 	at net.minecraftforge.fml.common.ObfuscationReflectionHelper.findField(ObfuscationReflectionHelper.java:236)
[11dez2020 12:19:39.594] [modloading-worker-1/INFO] [STDERR/]: [java.lang.Throwable:printStackTrace:634]: 	... 26 more
[11dez2020 12:19:39.589] [modloading-worker-3/INFO] [voronoiaoc.byg.BYG/]: BYG: "Common Setup" Event Complete!
[11dez2020 12:19:39.573] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.610] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome minecraft:bamboo_jungle, types have been assigned on a best-effort guess: [JUNGLE, WET, HOT]
[11dez2020 12:19:39.610] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome minecraft:bamboo_jungle_hills, types have been assigned on a best-effort guess: [JUNGLE, WET, HOT]
[11dez2020 12:19:39.610] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.610] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.611] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.612] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.612] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.612] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.613] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.613] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.613] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.613] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.613] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.613] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.615] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.616] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.616] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.616] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.616] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.616] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.616] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.616] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:40.005] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [obfuscate] Found status: BETA Current: 0.5.0 Target: null
[11dez2020 12:19:40.005] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/maven/net/minecraftforge/forge/promotions_slim.json
[11dez2020 12:19:40.012] [Server-Worker-2/INFO] [net.minecraftforge.fml.DeferredWorkQueue/LOADING]: Dispatching synchronous work after COMMON_SETUP: 2 jobs
[11dez2020 12:19:40.269] [Render thread/INFO] [journeymap/]: Initializing Packet Registry
[11dez2020 12:19:40.302] [Server-Worker-2/INFO] [net.minecraftforge.fml.DeferredWorkQueue/LOADING]: Synchronous work queue completed in 00:00:00.286
[11dez2020 12:19:40.302] [Server-Worker-2/FATAL] [net.minecraftforge.fml.ModLoader/LOADING]: Failed to complete lifecycle event SETUP, 1 errors found
[11dez2020 12:19:40.302] [Server-Worker-2/FATAL] [net.minecraftforge.eventbus.EventBus/EVENTBUS]: EventBus 0 shutting down - future events will not be posted.
java.lang.Exception: stacktrace
	at net.minecraftforge.eventbus.EventBus.shutdown(EventBus.java:278) [eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.fml.client.ClientModLoader.lambda$createRunnableWithCatch$5(ClientModLoader.java:115) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader$$Lambda$2072/1716661933.run(Unknown Source) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader.startModLoading(ClientModLoader.java:123) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader.lambda$onreload$3(ClientModLoader.java:105) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader$$Lambda$3740/362417934.run(Unknown Source) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader.lambda$createRunnableWithCatch$5(ClientModLoader.java:113) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader$$Lambda$2072/1716661933.run(Unknown Source) [?:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.run(CompletableFuture.java:1618) [?:1.8.0_51]
	at java.util.concurrent.CompletableFuture$AsyncRun.exec(CompletableFuture.java:1610) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1056) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1689) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:157) [?:1.8.0_51]
[11dez2020 12:19:40.855] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: AHEAD Current: 31.2.47 Target: null
[11dez2020 12:19:40.855] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [pcm] Starting version check at https://raw.githubusercontent.com/PixelDoted/MyUpdateTrackers/master/jsonTracker/PCM-1.15.2
[11dez2020 12:19:40.874] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [pcm] Found status: UP_TO_DATE Current: 0.5 Target: null
[11dez2020 12:19:42.851] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'mmorpg:magma_flower#inventory' referenced from: mmorpg:magma_flower#inventory: java.io.FileNotFoundException: mmorpg:models/item/magma_flower.json
[11dez2020 12:19:42.852] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'mmorpg:thorn_bush#inventory' referenced from: mmorpg:thorn_bush#inventory: java.io.FileNotFoundException: mmorpg:models/item/thorn_bush.json
[11dez2020 12:19:42.852] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'mmorpg:block/dungeon_portal' referenced from: mmorpg:dungeon_portal#inventory: java.io.FileNotFoundException: mmorpg:models/block/dungeon_portal.json
[11dez2020 12:19:42.853] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'mmorpg:scrabble#inventory' referenced from: mmorpg:scrabble#inventory: java.io.FileNotFoundException: mmorpg:models/item/scrabble.json
[11dez2020 12:19:43.675] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to resolve texture reference: #missing in mmorpg:block/modify_station_normal
[11dez2020 12:19:43.675] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to resolve texture reference: #missing in mmorpg:block/salvage_station_normal
[11dez2020 12:19:43.675] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to resolve texture reference: #missingno in mmorpg:item/dungeon_portal
[11dez2020 12:19:43.675] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to resolve texture reference: #missing in mmorpg:item/modify_station
[11dez2020 12:19:43.675] [Server-Worker-2/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to resolve texture reference: #missing in mmorpg:item/salvage_station
[11dez2020 12:19:46.028] [Server-Worker-4/ERROR] [net.minecraft.client.renderer.texture.AtlasTexture/]: Using missing texture, unable to load lycanitesmobs:textures/mob_effect/envenom.png : java.io.FileNotFoundException: lycanitesmobs:textures/mob_effect/envenom.png
[11dez2020 12:19:46.232] [Server-Worker-7/ERROR] [net.minecraft.client.renderer.texture.AtlasTexture/]: Using missing texture, unable to load lycanitesmobs:textures/mob_effect/freezeaura.png : java.io.FileNotFoundException: lycanitesmobs:textures/mob_effect/freezeaura.png
[11dez2020 12:19:46.232] [Server-Worker-5/ERROR] [net.minecraft.client.renderer.texture.AtlasTexture/]: Using missing texture, unable to load lycanitesmobs:textures/mob_effect/recklessness.png : java.io.FileNotFoundException: lycanitesmobs:textures/mob_effect/recklessness.png
[11dez2020 12:19:46.235] [Server-Worker-4/ERROR] [net.minecraft.client.renderer.texture.AtlasTexture/]: Using missing texture, unable to load lycanitesmobs:textures/mob_effect/heataura.png : java.io.FileNotFoundException: lycanitesmobs:textures/mob_effect/heataura.png
[11dez2020 12:19:46.235] [Server-Worker-4/ERROR] [net.minecraft.client.renderer.texture.AtlasTexture/]: Using missing texture, unable to load lycanitesmobs:textures/mob_effect/rage.png : java.io.FileNotFoundException: lycanitesmobs:textures/mob_effect/rage.png
[11dez2020 12:19:46.340] [Server-Worker-7/ERROR] [net.minecraft.client.renderer.texture.AtlasTexture/]: Using missing texture, unable to load lycanitesmobs:textures/mob_effect/staticaura.png : java.io.FileNotFoundException: lycanitesmobs:textures/mob_effect/staticaura.png
[11dez2020 12:19:47.996] [Server-Worker-8/ERROR] [net.minecraftforge.fml.ModLoader/LOADING]: Skipping lifecycle event ENQUEUE_IMC, 1 errors found.
[11dez2020 12:19:47.996] [Server-Worker-8/FATAL] [net.minecraftforge.fml.ModLoader/LOADING]: Failed to complete lifecycle event ENQUEUE_IMC, 1 errors found
[11dez2020 12:19:47.997] [Server-Worker-8/FATAL] [net.minecraftforge.eventbus.EventBus/EVENTBUS]: EventBus 0 shutting down - future events will not be posted.
java.lang.Exception: stacktrace
	at net.minecraftforge.eventbus.EventBus.shutdown(EventBus.java:278) [eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.fml.client.ClientModLoader.lambda$createRunnableWithCatch$5(ClientModLoader.java:115) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader$$Lambda$2072/1716661933.run(Unknown Source) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader.finishModLoading(ClientModLoader.java:137) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader.lambda$onreload$4(ClientModLoader.java:107) [?:?]
	at net.minecraftforge.fml.client.ClientModLoader$$Lambda$3745/703665376.run(Unknown Source) [?:?]
	at java.util.concurrent.CompletableFuture.uniRun(CompletableFuture.java:705) [?:1.8.0_51]
	at java.util.concurrent.CompletableFuture$UniRun.tryFire(CompletableFuture.java:687) [?:1.8.0_51]
	at java.util.concurrent.CompletableFuture$Completion.exec(CompletableFuture.java:443) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1056) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1689) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:157) [?:1.8.0_51]
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: minecraft:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: minecraft:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: realms:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: realms:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: trashslot:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: trashslot:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: iceandfire:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: iceandfire:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: mmorpg:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: mmorpg:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: jei:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: jei:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: packedup:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: packedup:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: byg:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: byg:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: lycanitesmobs:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: lycanitesmobs:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: forge:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: forge:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: curios:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: curios:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: pcm:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: pcm:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: journeymap:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: journeymap:lang/en_US.json)
[11dez2020 12:19:48.103] [Render thread/WARN] [net.minecraft.client.resources.Locale/]: Skipped language file: citadel:lang/en_US.json (net.minecraft.util.ResourceLocationException: Non [a-z0-9/._-] character in path of location: citadel:lang/en_US.json)
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.epion.eat
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.trite.jump
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.concapedesegment.fly
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.abtu.fly
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.nymph.step
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.volcan.fly
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.geonach.fly
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.abtu.beg
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.skylus.fly
[11dez2020 12:19:48.380] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.khalk.jump
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.conba.beg
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.trite.beg
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.eechetik.step
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.silex.step
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cacodemon.attack
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.amalgalich.jump
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.trite.fly
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.frostweaver.jump
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.zephyr.fly
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.eyewig.fly
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.dawon.jump
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.epion.jump
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.silex.attack
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cryptkeeper.jump
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.jengu.fly
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:block.acid
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cephignis.step
[11dez2020 12:19:48.381] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cacodemon.fly
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.epion.mount
